
V17,rājayogam,yoginā,vidyopadiśyate,rājayogam,ajānatām,kṛpākaraḥ,svātmārāmo,śrīādinātha,sāgarī,śuddha,buddhiś ca,pauraṇṭakaḥ,surānandaḥ,siddha,pādaś ca,,carppaṭī,pūja,nityanātho,kākacaṇḍīśvarādayaḥ,ciṃcinī,vāsukī,prasādataḥ,saṃsāra,śrama,āśrayo yaṃ,haṭho mataḥ,yuktānām,ādhāraḥ,kamaṭho,haṭhaḥ,,viṭapaṃ,yitaṃ,liptavimalaṃ,niḥśeṣa,bādhojjhitam,vedikūparuciraṃ,mārgaṃ samabhyaset,ṣaḍbhir yogo,vinaśyati,niścayād dhairyā,jñānāc ca sāhasāt,yogo hi siddhyati,tatkuryād āsanaṃ,sthairyam,pāṭavaṃ,kathyante,pādatale ubhe,pracakṣate,ca,tayā
V18,rājayogam,yoginā,yogopadiśyate,rājayogam,ajānatām,kṣapākaraḥ,svātmārāmo,śrīādinātha,śābarā,śuddha,buddhaś ca,pauraṇḍakaḥ,surānandaḥ,siddha,pādaś ca,,carppaṭiḥ,pūrva,dhvaninātho,kākacaṇḍīśvarādayaḥ,ṭiṇṭiṇiḥ,bhālukī,prabhāvataḥ,saṃsāra,śrama,āśrayo yaṃ,haṭho mataḥ,yuktānām,ādhāraḥ,kamaṭho,haṭhaḥ,,viṭapaṃ,yitaṃ,liptamamalaṃ,nirdoṣa,bādhojjhitam,vedikūparacitaṃ,evaṃ samabhyaset,ṣaḍbhir yogaś,ca naśyati,niścayād dhairyāt,jñānāc ca darśanāt,yogas tu sidhyati,kuryāt tad āsanaṃ,tasmād,pāṭavaṃ,kathyante,pādatale ubhe,pracakṣate,'pi,gomukhaṃ yathā
V19,rājasaudham,dhīmatā,vidyopadiśyate,rājayogam,ajānataḥ,kṛpāparaḥ,ātmārāmo,śrīādinātha,śāradā,siddha,buddhaś ca,,,,,,,pūjya,bilvanātho,kālacaṃḍīsvarādayaḥ,ṭiṇṭiniḥ,vālukir,prabhāvataḥ,saṃsāra,tāpa,samāśraya,mato haṭhaḥ,jagatām,ādhāraḥ,kamaṭho,haṭhaḥ,,piṭharaṃ,yataṃ,liptamamalaṃ,niḥśeṣa,jantūjjhitam,vedikūparacitaṃ,eva sadābhyaset,ṣaḍbhir yogo,vinaśyati,sāhasād dhairyāt,jñānād viniścayāt,yogo prasidhyati,tat kuryād āsana,sthairyam,loghavaṃ,vakṣyante,pādatale ubhe,pracakṣate,tu,gomukhaṃ yathā
V2,rājasaudham,yoginā,vidyopadiśyate,rājayogam,ajānatām,kṛpākaraḥ,svātmārāmo,śrīādinātha,śāradā,siddha,buddhiś ca,kauraṃḍīkaḥ,surānanda,siddha,pādaś ca,,carpaṭī,pūjya,nityanātho,kākacaṇḍīśvarādayaḥ,ṭiṇṭiṇī,bhālukī,prabhāvataḥ,saṃsāra,tāpa,samāśrayaṃ,maṭho haṭhaḥ,jagatām,ādhāraḥ,kamaṭho,yathā,,ghaṭitaṃ,sānaṃ,liptavimalaṃ,niśeṣa,bādhojjhitam,vedikūparuciraṃ,eva sadābhyaset,ṣaḍbhir yogo,vinaśyati,niścayād dhairyāt,jñānāya darśanāt,yogaḥ prasidhyati,tat kuryād āsana,sthairyam,pāṭavaṃ,kathyante,pādatale ubhe,pracakṣate,'pi,gomukhaṃ yathā
V21,rājasaudham,dhīmatā,vidyopadisyate,rājayogam,ajānataḥ,kṛpākaraḥ,ātmārāmo,śrīādinātha,śāradā,siddha,ś ca,,,,,,,pūjya,nityanātho,kākacaṇḍīśvarādayaḥ,tiṃṭaṇī,bhulukī,prabhāvataḥ,aśeṣa,tāpa,samāśrayaḥ,mate haṭhaḥ,yuktānām,ādhāra,kamaṭho,haṭhaḥ,,paṭitaṃ,yataṃ,liptasamalaṃ,niśeṣa,vātojjhitaṃ,vedikūparuciraṃ,eva sadābhyaset,ṣaḍbhir yogo,vinaśyati,sāhasād dhairyāt,jñānāddhiniścayaḥ,yogaḥ prasidhyati,tatkuryād āsanaṃ,sthairyam,lāghavāṃ,vakṣyate,pādatale ubhe,pracakṣate,'pi,gomukhākṛti
V22,rājayogam,yoginā,vidyopadiśyate,rājayogam,ajānatām,kṛpākaraḥ,svātmārāmaḥ,śrīādinātha,śābarā,śuddha,buddhaś ca,koraṇṭakaḥ,surānandaḥ,siddha,pādaś ca,,carpaṭiḥ,pūjya,nityanātho,kākacaṇḍīśvarā .. ..ḥ,ṭiṇṭiṇiḥ,bhālukī,prabhāvataḥ,aśeṣa,tāpa,samāśraya,maṭhā haṭaḥ,.. .. .. .,ādhāra,kamaṭho,haṭaḥ,,vivaraṃ,.. .ṃ,liptamamalaṃ,niś. ..,jaṃtū .. .. ta[ṃ],vedikūparuciraṃ,,ṣaḍbhir yogaḥ,vina..,nāhasāt dhyairnāt,jñā.. .aniścayāt,yogaḥ ..sidhyati,kuryāt tad āsanaṃ,sthairyam,lāghavaṃ,kathyante,pādatale ubhe,pracakṣate,'pi,gomukhākṛti
V25,rājayogam,yoginā,vidyopadiśyate,rājayogam,ajānataḥ,kṛpākaraḥ,svātmārāmo,śrīādinātha,sāvarā,siddha,nāthaś ca,kauraṇḍakaḥ,surānanda,siddha,pādaś ca,,carpaṭiḥ,pūjya,nityanātho,kākacaṇḍeśvarāhayāḥ,ṭindriniḥ,bhālukī,prasādataḥ,aśeṣa,tāpa,samāśraya,haṭhakramaḥ,yuktānām,ādhārāya,kṛto,haṭhaḥ,,paṭikaṃ,yataṃ,liptavimalaṃ,niḥśeṣa,vātobhutaṃ,vedikopararuciraṃ,eva sadābhyaset,ṣaḍbhir yoga,vinaśyati,sāhasād dhairyā,jñānāc ca niścayāt,yogaś ca siddhati,tatkuryād āsanaṃ,sthairyam,sambhavam,kathyante,pādatale ubhe,pracakṣyate,'pi,gomukhākṛtiḥ
V26,rājasaudham,yoginā,vidyā prakāśyate,rājamārgam,ajānataḥ,nirañjanaḥ,ātmārāmo,śrīādinātha,sāvadā,śuddha,buddhiś ca,kauraṇḍakaḥ,surānandaḥ,siddha,pādaś ca,,carpaṭiḥ,pūjya,nityanātho,kākaguṇḍīśvarāhvayaḥ,ciṃcilī,vāsuki,prabhāvataḥ,saṃsāra,tāpa,samāśraya,mato haṭhaḥ,vijñāna,sarva,siddhi,pradāyakaḥ,,puṭitaṃ,tmakaṃ,liptavimalaṃ,niḥśeṣa,bodhekṣitaṃ,kūpavediracitaṃ,evaṃ sadābhyaset,ṣaḍbhir yogaḥ,praṇaśyati,niścayau dhairyyaṃ,jñānaṃ ca niścalam,yogaḥ prasidhyati,tatkuryād āsanaṃ,pūrvam,pāṭavaṃ,kathyante,pādatale ubhe,pracakṣyate,'pi,gomukhākṛtiḥ
V28,rājasaudham,dhīmatā,vidyopadiśyate,rājayogam,ajānataḥ,kṛpākaraḥ,ātmārāmo,śrīādinātha,śāradā,siddha,buddhaś ca,pauraṇḍakaḥ,sarānanda,siddha,pādaś ca,,carpaṭiḥ,pūjya,biścanātho,kākacaṃdīśvarogayaḥ,tīṭīṇī,bāluko,prabhāvataḥ,saṃsāra,tāpa,āśrayo yaṃ,ato haṭhaḥ,jātānām,ādhāraḥ,kuḍalī,yathā,,piṭiraṃ,yataṃ,liptavimalaṃ,niḥśeṣa,jantūjjhitam,vedikāvirācitaṃ,eva sadābhyaset,ṣaḍbhir yogo,vinaśyati,sahasād dhairyāt,jñānāc ca niścayāt,yogaḥ prasidhyati,kuryāt tad āsanaṃ,tasmād,pāṭavaṃ,vakṣyante,pādatale ubhe,pracakṣate,ca,gomukhaṃ yathā
V3,rājayogam,yoginā,vidyopadiśyate,rājayogam,ajānatām,prakāśyate,svātmārāmo,śrīādinātha,sāgarā,siddha,buddhiś ca,pauraṇṭakaḥ,surānanda,siddha,pādaś ca,,carppaṭiḥ,pūjya,nityanātho,kākacaṇḍīśvarādayaḥ,ciṃciṇī,vāsukir,prasādataḥ,saṃsārā,śrama,āśrayo yaṃ,haṭho mataḥ,yuktānām,ādhāraḥ,kamaṭho,haṭhaḥ,,viṭapaṃ,yataṃ,liptavimalaṃ,niḥśeṣa,bādhojjhitam,vedikūparuciraṃ,mārgaṃ samabhyaset,ṣaḍbhir yogo,vinaśyati,niścayād dhairyāt,jñānā ca darśanāt,yogaḥ prasidhyati,tat kuryād āsana,skairyam,pāṭavaṃ,kathyante,pādatale ubhe,pracakṣate,'pi,gomukhaṃ tathā
V4,rājayogam,yoginā,yogopadiśyate,rājayogam,ajānatām,kṣamākaraḥ,svātmārāmo,śrīādinātha,śābarā,śuddha,buddhaś ca,pauraṇṭakaḥ,surānandaḥ,siddha,pādaś ca,,carppaṭiḥ,pūrvva,dhvaninātho,kākacaṇḍīśvarādayaḥ,ṭiṇṭiṇaḥ,bhālukī,prabhāvataḥ,saṃsāra,śrama,āśrayo yaṃ,haṭho mataḥ,jatām,ādhāraḥ,kamaṭho,haṭhaḥ,,viṭapaṃ,pitaṃ,liptamamalaṃ,nirdoṣa,bādhojjhitam,vedikūparacitaṃ,evaṃ samabhyaset,ṣaḍbhir yogo,vinaśyati,niścayād dhairyāt,jñānāc ca darśanāt,yogas tu sidhyati,kuryāt tad āsanaṃ,tasyād,pāṭavaṃ,kathyante,pādatale ubhe,pracakṣate,'pi,gomukhaṃ tathā
V5,rājasaudham,dhīmatā,vidyopadiśyate,rājayogam,ajānataḥ,kṛpākaraḥ,svātmārāmo,śrīādinātha,sāradā,yogī,buddhaś ca,,,,,,,pūjya,nityanātho,kākacaṇḍīśvarādayaḥ,ṭiṇṭiṇiḥ,bhālukir,prabhāvataḥ,saṃsāra,tāpa,samāśraya,maṭho haṭhaḥ,jagatām,ādhāra,kaṃ maṭho,haṭha,,vivara,pitaṃ,liptavimaṭaṃ,niḥśeṣa,jaṃtanvitaṃ,vedikūparacitaṃ,eva sadābhyaset,ṣaḍbhir yogo,vinaśyati,sāhasād dhairyāt,jñānād viniścayāt,yogaḥ prasidhyati,tatkuryād āsanaṃ,sthairyam,lāghavāṃ,vakṣyante,pādatalpanaṃ ubhe,pracakṣate,tu,gomukhaṃ yathā
V6,rājayogam,yoginā,vidyopadiśyate,rājayogam,ajānatā,kṛpākaraḥ,svātmārāmo,ādināthāś ca,śācarā,siddho,buddhaś ca,pauraṇḍakaḥ,surānandaḥ,siddha,pādaś ca,,carppaṭī,pūrva,dhvaninātho,kākacaṇḍīśvarādayaḥ,tiṇṭaṇi,bhāluko,prabhāvataḥ,saṃsāra,tāpa,āśrayo yaṃ,haṭho mataḥ,yuktānām,ādhārai,ka haṭho,maṭhaḥ,,piṭharaṃ,pittaṃ,liptamamalaṃ,nirdoṣa,vātaṃ jitaṃ,vedikūparacitaṃ,evaṃ samabhyaset,ṣaḍbhir yogaś,ca naśyati,niścayādhairyāt,jñānāc ca darśanāt,yogas tu sidhyati,kuryāt tad āsanaṃ,tasmād,lāghavaṃ,kathyante,pādatale ubhe,pracakṣate,na,gomukhākṛtiḥ
V8,rājayogar,yoginā,yogopadiśyate,rājayogam,ayānatāṃ,kṛpākaraḥ,svātmārāmo,śrīādinātha,śābarā,suddho,buddhaś ca,kāhapauraṇṭaka,surānandaḥ,siddhā,pādaś ca,,carpaṭi,pūjya,nityanātho,kāṃkāṃcaṃdrisvarādayaḥ,ciṃciṇi,vāsuki,adhaprasādataḥ,saṃsāra,tāpa,samāśrayo,maho haṭho mata,tantrāṇām,ādhāre,kamaṭho,haṭhaḥ,,vaṭhipaṃ maṭhikaṃ,yata,kābhiramalaṃ,niḥśeṣa,vātovyutaṃ,vedikopirācitaṃ,eva samabhyaset,ṣaḍbhaḥ yogoś cate,vinaśyati,niścayoṃ dhairyāt,nārthadarsanāṃga,yogas tu prasidhyati,stvakuryād āsanaṃ tat,asmāt,lāghavaṃ,vakṣante,pādataleś ca ubhe,pracakṣate,'pi,ca cicakṣate
Vu,rājayogam,yoginā,vidyopadiśyate,rājayogam,ajānatām,kṛpākaraḥ,svātmārāmo,śrīādinātha,śābarā,siddhir,buddhaś ca,koraṇṭakaḥ,surānandaḥ,siddha,pādaś ca,,carpaṭiḥ,pūjya,nityanātho,kākacaṇḍīśvarāhvayaḥ,ṭiṇṭiṇiḥ,bhānukī,prabhāvataḥ,aśeṣa,tāpa,samāśraya,maṭho haṭhaḥ,yuktānām,ādhāra,kamaṭho,haṭhaḥ,,vivaraṃ,yataṃ,liptamamalaṃ,niḥśeṣa,jantūjjhitam,vedikūparuciraṃ,eva samabhyaset,ṣaḍbhir yogo,vinaśyati,sāhasād dhairyāt,jñānāc ca niścayāt,yogaḥ prasidhyati,kuryāt tad āsanaṃ,sthairyam,lāghavaṃ,kathyante,pādatale ubhe,pracakṣate,'pi,gomukhākṛtiḥ
YC,rājasaudham,yoginā,vidyopadiśyate,rājayogam,ajānatām,kṛpākaraḥ,svātmārāmo,śrīādinātha,śābarā,siddha,buddhaś ca,pauraṇṭakaḥ,surānandaḥ,siddha,pādaś ca,,carpaṭiḥ,pūjya,nityanātho,kākacaṇḍīśvarādayaḥ,,bhālukī,prabhāvataḥ,saṃsāra,tāpa,samāśraya,haṭho mataḥ,jagatām,ādhāra,kamaṭho,haṭhaḥ,,ghaṭitaṃ,yitaṃ,liptavimalaṃ,niḥśeṣa,jantūjjhitam,kūpavediracitaṃ,eva sadābhyaset,ṣaḍbhir yogaḥ,praṇaśyati,sāhasād dhairyāt,jñānād viniścayāt,yogaḥ prasidhyati,tat kuryād āsana,sthairyam,lāghavaṃ,vakṣyante,pādatale ubhe,pracakṣate,'pi,gomukhaṃ yathā
